5.29309349716667,5.31856281633333,5.30952888516667,5.27496457333333,5.23469543266667
5.3162768252,5.3090557874,5.2994644446,5.3281319246,5.3325295039
5.332293076375,5.325789336375,5.34414372875,5.325057530125,5.31381870475
5.314011749375,5.3238655015,5.32507868175,5.336318526875,5.3345580355
5.321269934,5.34069616688889,5.34244145888889,5.32814149594444,5.31618022738889
6.3001523055,6.2925961205,6.3340248675,6.333956051,6.319440645
6.3713203145,6.3996891175,6.387035816,6.333692111,6.3766944505
5.6848299963125,5.693620424625,5.674964356375,5.7080087493125,5.71881882
5.596544408,5.551531258,5.5691685005,5.59901086,5.545092423
5.6348494455,5.59955243333333,5.6313908525,5.624800376,5.62119002133333
5.5844725685,5.5466458685,5.5567933115,5.649196488,5.543065605
5.6381357995,5.6526354235,5.632494618,5.6586238645,5.618456319
5.6132852855,5.62861312125,5.6141772315,5.65761966975,5.6316614435
5.636937106,5.66323744975,5.65151336425,5.66620225875,5.669924866
5.627886305,5.6327702105,5.6367290065,5.614623184,5.598530748
5.551204178,5.556094485,5.520249958,5.4963483785,5.5580023265
