5.32436190155556,5.32968543027778,5.318110128,5.30795329622222,5.3169129355
5.3253899305,5.331416255,5.324736983,5.368442298,5.286010585
5.319141866875,5.32167701875,5.30552366575,5.31934395475,5.3442037075
5.33552475833333,5.32469576766667,5.33151288066667,5.32489919016667,5.295853223
6.38322199142857,6.38370171042857,6.39076911442857,6.38521233478571,6.37553078871429
6.3991133915,6.39875748716667,6.41642370166667,6.4185477755,6.42479681
5.66663959108333,5.65838778491667,5.66303800616667,5.65875516033333,5.66110561825
5.6647096945,5.645954486,5.6474407885,5.6651147425,5.6011504375
5.62909157833333,5.621517614,5.62813757616667,5.6309081025,5.60647092383333
5.4695482165,5.3798214175,5.3735549835,5.409396433,5.461024993
5.4215721745,5.43228018975,5.409924602,5.39056248375,5.41463587925
5.454422019,5.5236836315,5.4743442305,5.550056847,5.540942136
5.521014292,5.5345529365,5.527474606,5.592332927,5.5738443545
