5.3237958,5.333478529,5.29458003633333,5.3057501585,5.25885495016667
5.335092222875,5.327629464625,5.313400315375,5.321596903625,5.32604441279167
5.31966390636364,5.32749603618182,5.34713777245455,5.33232963172727,5.33425825681818
5.3410819901875,5.32510737575,5.33125094,5.3227146429375,5.3399796956875
5.33175588627778,5.32769172266667,5.33927262316667,5.3207672185,5.32788118983333
6.36267043204167,6.37145663370833,6.358172844,6.339802914625,6.39185669733333
6.32057131195833,6.307075660125,6.30239994741667,6.28684559325,6.32455978695833
6.337832856375,6.32398499591667,6.30855777675,6.33919441208333,6.34182342775
6.343050438625,6.32385093391667,6.32625456116667,6.33440925166667,6.34657600883333
6.35301954020833,6.34972148675,6.32662476270833,6.33648902745833,6.37492405670833
6.37625223116667,6.376144369625,6.39370589025,6.38780824620833,6.39260769083333
6.31242572758333,6.31297402595833,6.29742316033333,6.299300390625,6.32487464091667
6.3806090404,6.3773301724,6.3800961753,6.3982110939,6.3707020611
6.42054936375,6.42053330175,6.40319564025,6.41273484116667,6.41225691158333
5.71091684058333,5.71001283741667,5.709946745625,5.70316139879167,5.71215529725
5.63007657545833,5.61960628308333,5.60798116516667,5.60748472679167,5.603891163625
5.63659092604167,5.61615078454167,5.61672098483333,5.60250609620833,5.593012990125
5.613769353125,5.609646745125,5.61301873958333,5.59852645895833,5.58686451595833
5.63703554929167,5.63439976204167,5.64672466408333,5.648484818375,5.62874011025
5.65179469754167,5.64264863229167,5.64491659008333,5.63305797066667,5.61786822125
5.64383974916667,5.637217081,5.63617608470833,5.64349806,5.6460089785
5.64304220425,5.6663749865,5.6631195135,5.66807380916667,5.66511286633333
5.65821427036364,5.65984435345455,5.66256090813636,5.65882876995455,5.65261545613636
5.6204208925,5.61074471638889,5.61097352294444,5.60455645227778,5.58503898583333
5.41029301872727,5.41057463736364,5.41699998790909,5.40432016531818,5.40464939540909
5.40441976516667,5.39793494595833,5.38584104808333,5.37977288116667,5.38795195379167
5.39254333775,5.39692046691667,5.40047724154167,5.388437897875,5.40404468958333
5.41677305285,5.4042397923,5.40756660865,5.4067004369,5.42063069205
5.42594331575,5.43620366141667,5.413408579875,5.43263516666667,5.4409113925
5.44657101958333,5.46223902295833,5.4532792865,5.448740368375,5.44794637170833
5.51165478213636,5.499997927,5.49513846909091,5.49532077768182,5.49240129113636
5.45942049466667,5.46265208908333,5.47994834741667,5.48028094816667,5.46357487925
5.50382716995455,5.51127538986364,5.52086619863636,5.51273742527273,5.52169399218182
